task_number,n,confidence_threshold,total_accuracy,total_precision,total_recall,total_f1-score,total_threshold_accuracy,total_grams,total_above_threshold,total_threshold_correct,total_threshold_incorrect,normalized_accuracy
2,2,0.8,0.3193685463169787,0.2344037045454192,0.3193685463169787,0.2525311779919263,1.0,153.0,3.8,3.8,0.0,inf
2,2,0.8500000000000001,0.3297995195873636,0.2473791943853602,0.3297995195873636,0.2594528185618214,1.0,153.0,3.8,3.8,0.0,inf
2,2,0.9,0.3192909517889514,0.230202441861474,0.3192909517889514,0.2489567479832274,1.0,153.0,3.8,3.8,0.0,inf
2,2,0.95,0.3271615566086758,0.2588289003365429,0.3271615566086758,0.2639450081603059,1.0,153.0,3.8,3.8,0.0,inf
2,3,0.0,0.2621184026708958,0.2576113967087022,0.2621184026708958,0.2536091281104102,0.2621184026708958,155.0,155.0,41.4,113.6,0.3644366197183099
2,3,0.05,0.255655354986619,0.256226625984059,0.255655354986619,0.2454801585588456,0.2865752727488339,155.0,137.0,39.8,97.2,0.40946502057613166
2,3,0.1,0.2623750636844438,0.2735785538964855,0.2623750636844438,0.2586919224919868,0.2946516878243608,155.0,136.6,40.8,95.8,0.42588726513569936
2,3,0.15,0.2621184026708958,0.2576113967087022,0.2621184026708958,0.2536091281104102,0.2924855191299377,155.0,135.6,40.4,95.19999999999999,0.4243697478991597
2,3,0.2,0.2616342579400562,0.2731997426899111,0.2616342579400562,0.2542711062859744,0.2950531640318578,155.0,133.0,39.8,93.2,0.42703862660944203
2,3,0.25,0.2733862275989689,0.2886085953113735,0.2733862275989689,0.2677373517701676,0.3142964953550356,155.0,133.4,42.0,91.4,0.4595185995623632
2,3,0.3,0.2625311738678914,0.2885198322862224,0.2625311738678914,0.2540707014827363,0.306638799633231,155.0,127.2,40.0,87.2,0.4587155963302752
2,3,0.35,0.2807460365324154,0.2893448950211741,0.2807460365324154,0.2704071276070728,0.3441910111040224,155.0,106.4,36.8,69.60000000000001,0.528735632183908
2,3,0.4,0.2698563160213917,0.2839838186034394,0.2698563160213917,0.26016198915559,0.3549823889496047,155.0,88.4,31.4,57.00000000000001,0.5508771929824561
2,3,0.45,0.2811449449672117,0.265905326920708,0.2811449449672117,0.2647983561945318,0.3332393038387565,155.0,78.6,26.2,52.39999999999999,0.5000000000000001
2,3,0.5,0.2537527148458124,0.2578464395450462,0.2537527148458124,0.2451472463273922,0.3537478589362927,155.0,70.4,25.4,45.00000000000001,0.5644444444444443
2,3,0.55,0.2760840089959409,0.2916110334732852,0.2760840089959409,0.2671230050215843,0.4275242303687288,155.0,48.2,20.6,27.6,0.7463768115942029
2,3,0.6000000000000001,0.2597659221279225,0.2753099388618421,0.2597659221279225,0.2510134022728945,0.4019591019591019,155.0,42.0,17.0,25.0,0.68
2,3,0.65,0.2577617959665897,0.2661200128425586,0.2577617959665897,0.2531834264940417,0.3463402995317889,155.0,37.4,13.0,24.4,0.5327868852459017
2,3,0.7000000000000001,0.2644964070157637,0.2761240638027569,0.2644964070157637,0.2549360326242197,0.3511613024656503,155.0,28.6,9.8,18.8,0.5212765957446809
2,3,0.75,0.2730751070390166,0.279776987622278,0.2730751070390166,0.2644189104858327,0.3510486245780363,155.0,27.6,9.4,18.200000000000003,0.5164835164835164
2,3,0.8,0.2669585848019887,0.2781569271378364,0.2669585848019887,0.2606927953821586,0.3560105898158636,155.0,27.6,9.6,18.0,0.5333333333333333
2,3,0.8500000000000001,0.2813225674134201,0.2829080593088062,0.2813225674134201,0.2695930973540633,0.3645389113810166,155.0,26.0,9.2,16.8,0.5476190476190476
2,3,0.9,0.2651580117758375,0.2680510115502815,0.2651580117758375,0.2543343229401358,0.3714163676080512,155.0,24.0,8.6,15.4,0.5584415584415584
2,3,0.95,0.2663225035229452,0.2705257289953821,0.2663225035229452,0.2562196830022695,0.3719715956558062,155.0,23.2,8.6,14.6,0.589041095890411
2,4,0.0,0.1752074852756117,0.2600417378121683,0.1752074852756117,0.1861940353173553,0.1752074852756117,157.0,157.0,27.6,129.4,0.2132921174652241
2,4,0.05,0.1763310426525763,0.2667112965278732,0.1763310426525763,0.1939837371012101,0.2897863825730603,157.0,85.8,25.6,60.199999999999996,0.425249169435216
2,4,0.1,0.1676741575875358,0.2509856196992313,0.1676741575875358,0.181274927723324,0.2698751881767926,157.0,87.4,24.0,63.400000000000006,0.3785488958990536
2,4,0.15,0.163100915998088,0.226990427437603,0.163100915998088,0.1731843259030691,0.2630727025178984,157.0,87.0,23.0,64.0,0.359375
2,4,0.2,0.1796609666300443,0.261472836107233,0.1796609666300443,0.194624250266955,0.2842600129578886,157.0,88.6,25.2,63.39999999999999,0.39747634069400634
2,4,0.25,0.1733206585968589,0.2636519373302907,0.1733206585968589,0.193004649081904,0.2875222482490264,157.0,87.4,25.0,62.400000000000006,0.4006410256410256
2,4,0.3,0.1592250404488184,0.2467719799454998,0.1592250404488184,0.1682215770193849,0.2656762032770097,157.0,79.0,21.4,57.6,0.37152777777777773
2,4,0.35,0.1657369873750572,0.2483399770255357,0.1657369873750572,0.181056355701952,0.2966064872734446,157.0,74.0,22.6,51.4,0.43968871595330744
2,4,0.4,0.1690784568738427,0.2712749704096718,0.1690784568738427,0.1907766230458897,0.3085498187750641,157.0,71.2,21.0,50.2,0.4183266932270916
2,4,0.45,0.1836689651286917,0.2848577223967379,0.1836689651286917,0.2021121495835119,0.3225034275123086,157.0,65.0,20.6,44.4,0.463963963963964
2,4,0.5,0.1686407413181699,0.2387131198032775,0.1686407413181699,0.1827570354528289,0.2830467176391159,157.0,68.0,19.8,48.2,0.4107883817427386
2,4,0.55,0.1685862504166225,0.2550940660360714,0.1685862504166225,0.1853068837339667,0.3563736359288726,157.0,49.8,17.6,32.199999999999996,0.5465838509316772
2,4,0.6000000000000001,0.177438200082616,0.266671757981063,0.177438200082616,0.1921635673133064,0.3767823447196551,157.0,44.4,16.8,27.599999999999998,0.6086956521739131
2,4,0.65,0.1647603275192701,0.2446888085746997,0.1647603275192701,0.1788492314597136,0.3183298849842967,157.0,46.4,15.2,31.2,0.48717948717948717
2,4,0.7000000000000001,0.1723083948441142,0.2606581630415382,0.1723083948441142,0.1887217401148249,0.357337037962038,157.0,40.2,14.2,26.000000000000004,0.5461538461538461
2,4,0.75,0.1792025848547587,0.2734716474431147,0.1792025848547587,0.1939979873358172,0.3647510822510822,157.0,41.2,15.0,26.200000000000003,0.5725190839694656
2,4,0.8,0.171340484983983,0.2557878921157291,0.171340484983983,0.1868632940247476,0.364367816091954,157.0,35.4,12.8,22.599999999999998,0.5663716814159293
2,4,0.8500000000000001,0.1639703350914756,0.2374855262515812,0.1639703350914756,0.1735698872128071,0.3150878807514327,157.0,38.0,12.0,26.0,0.46153846153846156
2,4,0.9,0.1637705566544069,0.2565891258366712,0.1637705566544069,0.1836807462643848,0.3305310117810117,157.0,37.8,12.4,25.4,0.4881889763779528
2,4,0.95,0.171994193789541,0.284395002186273,0.171994193789541,0.1907291274597338,0.3499582498099122,157.0,37.2,12.6,24.6,0.5121951219512195
2,5,0.0,0.1244589341578424,0.268747321463486,0.1244589341578424,0.1373428228645481,0.1244589341578424,159.0,159.0,20.0,139.0,0.14388489208633093
2,5,0.05,0.1227122524081187,0.2579435015120413,0.1227122524081187,0.1321097317670465,0.3512858593058166,159.0,44.0,15.2,28.8,0.5277777777777778
2,5,0.1,0.121487374824727,0.2665542940858209,0.121487374824727,0.1356084256416905,0.3447161810068156,159.0,47.2,16.0,31.200000000000003,0.5128205128205128
2,5,0.15,0.1149696967597316,0.245483363325329,0.1149696967597316,0.1326868541861902,0.3470136113886114,159.0,46.8,16.4,30.4,0.5394736842105263
2,5,0.2,0.107085403534285,0.2491204305452921,0.107085403534285,0.1266814084270023,0.3387477214519081,159.0,45.4,15.4,30.0,0.5133333333333333
2,5,0.25,0.1080514607571004,0.2469015937131744,0.1080514607571004,0.1278830684231809,0.3342617562374366,159.0,45.0,15.6,29.4,0.5306122448979592
2,5,0.3,0.1120683845846651,0.2742775170721995,0.1120683845846651,0.1365038665994702,0.3501212121212121,159.0,43.6,15.0,28.6,0.5244755244755245
2,5,0.35,0.1125430171264665,0.2399908022824974,0.1125430171264665,0.1241881523057048,0.3473614480175067,159.0,41.6,14.6,27.0,0.5407407407407407
2,5,0.4,0.1224546174692042,0.2946705726708613,0.1224546174692042,0.1357656688014159,0.3741335883947075,159.0,41.0,15.4,25.6,0.6015625
2,5,0.45,0.1227122524081187,0.2579435015120413,0.1227122524081187,0.1321097317670465,0.3713961425104455,159.0,39.6,14.4,25.200000000000003,0.5714285714285714
2,5,0.5,0.1067516884217019,0.2907165948167421,0.1067516884217019,0.1238694049394571,0.3786311195579488,159.0,38.8,14.2,24.599999999999998,0.5772357723577236
2,5,0.55,0.1098856538702913,0.2486821173522006,0.1098856538702913,0.1242291617353469,0.3911086911086911,159.0,31.8,12.4,19.4,0.6391752577319588
2,5,0.6000000000000001,0.1147970363072653,0.269283331529349,0.1147970363072653,0.126094475510178,0.3977717523791125,159.0,31.4,11.4,20.0,0.5700000000000001
2,5,0.65,0.1259239389212719,0.2756963336144448,0.1259239389212719,0.1342682541237155,0.3723152088258471,159.0,32.8,12.0,20.799999999999997,0.576923076923077
2,5,0.7000000000000001,0.1264443159180001,0.2699195347561167,0.1264443159180001,0.1415936040092954,0.4130780847692613,159.0,29.6,12.2,17.400000000000002,0.7011494252873562
2,5,0.75,0.1160672401529296,0.250655244728349,0.1160672401529296,0.1247981937462855,0.4034908768951322,159.0,31.4,11.8,19.599999999999998,0.6020408163265307
2,5,0.8,0.1070736016589149,0.270295053043065,0.1070736016589149,0.130541953584964,0.4270225294418843,159.0,27.6,11.6,16.0,0.725
2,5,0.8500000000000001,0.1251021257698398,0.2565915961564463,0.1251021257698398,0.1340172710905825,0.3955387205387205,159.0,28.2,11.0,17.2,0.6395348837209303
2,5,0.9,0.1195353282846849,0.2565040219925377,0.1195353282846849,0.1273407180252769,0.4045648795648796,159.0,26.6,10.6,16.0,0.6625
2,5,0.95,0.1081884844210955,0.2505080797019718,0.1081884844210955,0.1266058807140604,0.3993212669683258,159.0,30.0,11.0,19.0,0.5789473684210527
2,6,0.0,0.0860926840657536,0.2140187454985634,0.0860926840657536,0.0878758556798005,0.0860926840657536,161.0,161.0,13.8,147.2,0.09375000000000001
2,6,0.05,0.0884674432816034,0.2075942509031922,0.0884674432816034,0.0847344263829161,0.4563809523809524,161.0,21.4,9.8,11.599999999999998,0.8448275862068968
2,6,0.1,0.0884529764409844,0.2199205023276336,0.0884529764409844,0.0826762713229697,0.4847595459236326,161.0,19.8,9.6,10.200000000000001,0.9411764705882352
2,6,0.15,0.0805209796325629,0.2139017846510039,0.0805209796325629,0.0830392676821598,0.4910537738123944,161.0,19.2,9.4,9.799999999999999,0.9591836734693879
2,6,0.2,0.0742801631353875,0.1632185596729641,0.0742801631353875,0.0748247753332286,0.4515857261018552,161.0,21.4,9.0,12.399999999999999,0.7258064516129034
2,6,0.25,0.0858341169774677,0.1797923082880152,0.0858341169774677,0.0809918273364842,0.4611629072681704,161.0,20.0,9.2,10.8,0.8518518518518517
2,6,0.3,0.0811684128095471,0.1673695271440038,0.0811684128095471,0.0829448239142624,0.494949290060852,161.0,20.6,10.0,10.600000000000001,0.9433962264150942
2,6,0.35,0.0874957297584364,0.2120406013521754,0.0874957297584364,0.0866906553335431,0.5226984126984127,161.0,20.2,10.4,9.799999999999999,1.0612244897959184
2,6,0.4,0.0826469160108749,0.1841317843760963,0.0826469160108749,0.0840891749059544,0.554965717241932,161.0,18.4,10.0,8.399999999999999,1.1904761904761907
2,6,0.45,0.084716453821201,0.2104737413068841,0.084716453821201,0.082774002733324,0.5604139433551198,161.0,17.2,9.0,8.2,1.0975609756097562
2,6,0.5,0.07847359834442,0.2131588664952675,0.07847359834442,0.083641465129181,0.5140303657694961,161.0,17.8,9.0,8.8,1.0227272727272727
2,6,0.55,0.0800141809787015,0.1894035194206858,0.0800141809787015,0.0821494778418916,0.5559811292938228,161.0,16.4,9.0,7.399999999999999,1.2162162162162165
2,6,0.6000000000000001,0.0797925562832311,0.1934049174175416,0.0797925562832311,0.0776731355721266,0.5793295110686415,161.0,15.2,8.4,6.799999999999999,1.235294117647059
2,6,0.65,0.0853763243134012,0.2199208905840193,0.0853763243134012,0.0887129445953572,0.5071127819548872,161.0,18.6,9.4,9.200000000000001,1.0217391304347825
2,6,0.7000000000000001,0.0903207493465231,0.2256544097490551,0.0903207493465231,0.0842922745556009,0.5433333333333333,161.0,14.6,7.8,6.8,1.1470588235294117
2,6,0.75,0.0869081741107949,0.2295380734229641,0.0869081741107949,0.0875382126924238,0.588874458874459,161.0,15.4,8.6,6.800000000000001,1.264705882352941
2,6,0.8,0.087283563988729,0.2062457681409944,0.087283563988729,0.0839979445940913,0.5569552669552669,161.0,15.8,8.6,7.200000000000001,1.1944444444444442
2,6,0.8500000000000001,0.0906897195025237,0.1756710466334745,0.0906897195025237,0.0834370742293335,0.5080433436532508,161.0,17.6,8.6,9.000000000000002,0.9555555555555554
2,6,0.9,0.079755100023155,0.2200710611776024,0.079755100023155,0.0865356657701856,0.5368229610684854,161.0,16.4,8.4,7.999999999999998,1.0500000000000003
2,6,0.95,0.0739827513341173,0.1522336342166948,0.0739827513341173,0.0762466018023789,0.5269330307373785,161.0,15.8,7.8,8.0,0.975
2,7,0.0,0.0833865039210017,0.1953990044201884,0.0833865039210017,0.0781196672096419,0.0833865039210017,163.0,163.0,13.6,149.4,0.09103078982597054
2,7,0.05,0.076339198934641,0.1847882937327873,0.076339198934641,0.072262207965506,0.6217857142857143,163.0,14.0,8.8,5.199999999999999,1.6923076923076927
2,7,0.1,0.0589120936534729,0.1263300316680335,0.0589120936534729,0.0598900335253307,0.5863636363636363,163.0,11.6,6.8,4.8,1.4166666666666667
2,7,0.15,0.0728886753274822,0.1757024289210592,0.0728886753274822,0.0742312942055324,0.6312012987012987,163.0,14.0,8.8,5.199999999999999,1.6923076923076927
2,7,0.2,0.070816901685466,0.1738374322728107,0.070816901685466,0.0739297213976953,0.6511433011433011,163.0,13.6,8.8,4.799999999999999,1.833333333333334
2,7,0.25,0.0673524290287402,0.1297192439177508,0.0673524290287402,0.0646652078869169,0.6101298701298702,163.0,12.4,7.6,4.800000000000001,1.583333333333333
2,7,0.3,0.0903535851827419,0.1794955166043449,0.0903535851827419,0.0768074455066339,0.7321123321123321,163.0,12.4,8.8,3.5999999999999996,2.444444444444445
2,7,0.35,0.0697806382544119,0.1296594347347184,0.0697806382544119,0.0614084808599868,0.6714285714285715,163.0,10.4,6.8,3.6000000000000005,1.8888888888888886
2,7,0.4,0.0705818932907099,0.1748580865170271,0.0705818932907099,0.0726042179363689,0.7357342657342658,163.0,12.0,8.8,3.1999999999999993,2.750000000000001
2,7,0.45,0.069700434886472,0.1763929286332778,0.069700434886472,0.0708604228891764,0.745930735930736,163.0,12.0,8.8,3.1999999999999993,2.750000000000001
2,7,0.5,0.0790257585937793,0.1787504490110364,0.0790257585937793,0.0722685849363365,0.7731043956043957,163.0,11.6,8.8,2.799999999999999,3.142857142857144
2,7,0.55,0.0814948025272272,0.1269492556253101,0.0814948025272272,0.0632079384199557,0.7714285714285714,163.0,9.4,7.2,2.2,3.2727272727272725
2,7,0.6000000000000001,0.0803758160486223,0.1819264834351368,0.0803758160486223,0.0725365064169231,0.8638461538461538,163.0,9.8,8.2,1.6000000000000014,5.124999999999995
2,7,0.65,0.0807381595338055,0.1755195074929801,0.0807381595338055,0.0749337886605283,0.7807292707292708,163.0,10.6,8.2,2.4000000000000004,3.416666666666666
2,7,0.7000000000000001,0.0764465698720238,0.1764479284748683,0.0764465698720238,0.0732789561587806,0.7836507936507937,163.0,10.6,8.2,2.4000000000000004,3.416666666666666
2,7,0.75,0.0774054652986701,0.169402590547694,0.0774054652986701,0.0729009726203139,0.8215007215007215,163.0,10.0,8.2,1.8000000000000007,4.555555555555554
2,7,0.8,0.077245559486099,0.1986898841828828,0.077245559486099,0.0764904844891637,0.7738461538461537,163.0,11.2,8.6,2.5999999999999996,3.307692307692308
2,7,0.8500000000000001,0.0733397732845698,0.1776605604922348,0.0733397732845698,0.0728131109841146,0.8134615384615385,163.0,10.0,8.2,1.8000000000000007,4.555555555555554
2,7,0.9,0.0895857810965777,0.1790193468927809,0.0895857810965777,0.0752895370842876,0.83996003996004,163.0,10.0,8.2,1.8000000000000007,4.555555555555554
2,7,0.95,0.0811012819707605,0.1789268819750115,0.0811012819707605,0.0752669549988024,0.8568831168831169,163.0,9.6,8.2,1.4000000000000004,5.857142857142855
2,8,0.0,0.0587275644734598,0.1003157166505446,0.0587275644734598,0.0606807091402791,0.0587275644734598,165.0,165.0,9.4,155.6,0.06041131105398458
2,8,0.05,0.0680579805699277,0.1122262515654353,0.0680579805699277,0.0633015919035135,0.6169144580909287,165.0,12.6,7.8,4.8,1.625
2,8,0.1,0.0692365689130671,0.1121564192992626,0.0692365689130671,0.062103840522888,0.7493006993006993,165.0,10.0,7.4,2.5999999999999996,2.8461538461538467
2,8,0.15,0.0681799782591159,0.1093767421897062,0.0681799782591159,0.0595460840516762,0.5933333333333334,165.0,11.8,7.0,4.800000000000001,1.458333333333333
2,8,0.2,0.0685381181725971,0.1252633572814368,0.0685381181725971,0.0648853210359654,0.657766106442577,165.0,12.4,8.0,4.4,1.8181818181818181
2,8,0.25,0.0663801047581455,0.122070970237699,0.0663801047581455,0.0660910420061134,0.6599999999999999,165.0,12.4,8.0,4.4,1.8181818181818181
2,8,0.3,0.0793080667662457,0.1141122494618543,0.0793080667662457,0.066224201828123,0.7131016042780749,165.0,11.4,7.8,3.6000000000000005,2.1666666666666665
2,8,0.35,0.0741345121742743,0.111602538180537,0.0741345121742743,0.0590203335382189,0.7077272727272728,165.0,10.2,7.0,3.1999999999999993,2.1875000000000004
2,8,0.4,0.0667601504743134,0.1088331778365283,0.0667601504743134,0.0634352001010528,0.7433566433566433,165.0,10.6,7.8,2.8,2.785714285714286
2,8,0.45,0.0757092267450086,0.122628189065116,0.0757092267450086,0.0665826728719014,0.819096459096459,165.0,10.0,7.8,2.2,3.545454545454545
2,8,0.5,0.0656781539459615,0.1071232232557655,0.0656781539459615,0.0636053161088919,0.7416938616938615,165.0,10.6,7.8,2.8,2.785714285714286
2,8,0.55,0.0742141704624864,0.1088079821310668,0.0742141704624864,0.060792366173817,0.7811111111111111,165.0,9.4,7.4,2.0,3.7
2,8,0.6000000000000001,0.0757809733384924,0.1085057318141319,0.0757809733384924,0.0650120256028291,0.8012698412698412,165.0,9.8,7.8,2.000000000000001,3.899999999999998
2,8,0.65,0.0750971856194401,0.1224125842544191,0.0750971856194401,0.064948244456094,0.8464285714285713,165.0,9.8,7.8,2.000000000000001,3.899999999999998
2,8,0.7000000000000001,0.0701019751219489,0.1086005317619328,0.0701019751219489,0.0637988487953077,0.7811038961038962,165.0,10.2,7.8,2.3999999999999995,3.2500000000000004
2,8,0.75,0.06244940894898,0.1089678515001685,0.06244940894898,0.0630498107066294,0.8016594516594516,165.0,9.8,7.8,2.000000000000001,3.899999999999998
2,8,0.8,0.0734092669719319,0.1106894863446455,0.0734092669719319,0.0653301690754864,0.8305250305250306,165.0,9.8,7.8,2.000000000000001,3.899999999999998
2,8,0.8500000000000001,0.071876881548179,0.1098308759997723,0.071876881548179,0.0614599171495163,0.798008658008658,165.0,9.4,7.4,2.0,3.7
2,8,0.9,0.0681801975386068,0.1196920203677462,0.0681801975386068,0.0646342246359517,0.8397435897435898,165.0,9.8,7.8,2.000000000000001,3.899999999999998
2,8,0.95,0.0634779484145052,0.1075728513007403,0.0634779484145052,0.0629531792548317,0.7717082917082918,165.0,10.2,7.8,2.3999999999999995,3.2500000000000004
2,9,0.0,0.0772684641023231,0.1131809835874168,0.0772684641023231,0.0656133302120273,0.0772684641023231,167.0,167.0,12.6,154.4,0.08160621761658031
2,9,0.05,0.0808256074329748,0.1123836027946708,0.0808256074329748,0.0651742882811673,0.6652380952380953,167.0,11.4,7.6,3.8000000000000007,1.9999999999999996
2,9,0.1,0.0690194281550721,0.1131389013030311,0.0690194281550721,0.0619993253730789,0.6623376623376622,167.0,11.4,7.6,3.8000000000000007,1.9999999999999996
2,9,0.15,0.0633959905337231,0.1257502637168542,0.0633959905337231,0.0652328657319175,0.7085714285714285,167.0,11.2,7.8,3.3999999999999995,2.294117647058824
2,9,0.2,0.0682991836965854,0.1101546545334067,0.0682991836965854,0.0635789748579793,0.6740259740259741,167.0,11.4,7.6,3.8000000000000007,1.9999999999999996
2,9,0.25,0.0625788148248688,0.1137282974902034,0.0625788148248688,0.0599986845869345,0.696919746919747,167.0,10.2,7.2,2.999999999999999,2.400000000000001
2,9,0.3,0.071841933657467,0.1143184614212636,0.071841933657467,0.0575741400302292,0.7698901098901099,167.0,9.0,6.8,2.2,3.0909090909090904
2,9,0.35,0.0636732854843249,0.1102333606145193,0.0636732854843249,0.0624552383397356,0.7144444444444444,167.0,10.6,7.6,3.0,2.533333333333333
2,9,0.4,0.0661641246311947,0.1110007559564381,0.0661641246311947,0.0591556215388802,0.8036363636363635,167.0,9.0,7.2,1.7999999999999998,4.000000000000001
2,9,0.45,0.0679237242208672,0.1244750415115123,0.0679237242208672,0.0650208277732849,0.8350649350649351,167.0,9.2,7.6,1.5999999999999996,4.750000000000001
2,9,0.5,0.0701765866749928,0.1093643305981876,0.0701765866749928,0.0636094691705007,0.8042712842712844,167.0,9.4,7.6,1.8000000000000007,4.2222222222222205
2,9,0.55,0.0583945170272006,0.1095049994674866,0.0583945170272006,0.061700571060817,0.8724386724386723,167.0,8.8,7.6,1.200000000000001,6.333333333333328
2,9,0.6000000000000001,0.0810738720539202,0.1117160762236194,0.0810738720539202,0.0658673529833446,0.8707070707070705,167.0,8.8,7.6,1.200000000000001,6.333333333333328
2,9,0.65,0.0674902950446842,0.1131895370676091,0.0674902950446842,0.0524845148542001,0.866984126984127,167.0,7.2,6.0,1.2000000000000002,4.999999999999999
2,9,0.7000000000000001,0.0606104108164195,0.111542857095176,0.0606104108164195,0.0585609083279986,0.8269841269841269,167.0,8.4,6.8,1.6000000000000005,4.249999999999998
2,9,0.75,0.0738916972844508,0.112944390569478,0.0738916972844508,0.0645918976793751,0.8733333333333334,167.0,8.8,7.6,1.200000000000001,6.333333333333328
2,9,0.8,0.0717571848492975,0.1236145369032194,0.0717571848492975,0.0650866140203399,0.8787878787878789,167.0,8.8,7.6,1.200000000000001,6.333333333333328
2,9,0.8500000000000001,0.0702892520596678,0.1126293335899733,0.0702892520596678,0.0625028988703683,0.821010101010101,167.0,9.2,7.6,1.5999999999999996,4.750000000000001
2,9,0.9,0.0605964700644145,0.1124713327630261,0.0605964700644145,0.057691928485103,0.8493506493506493,167.0,8.0,6.8,1.2000000000000002,5.666666666666666
2,9,0.95,0.0716118942403924,0.1118075483158378,0.0716118942403924,0.0640870030617853,0.9191919191919192,167.0,8.4,7.6,0.8000000000000007,9.499999999999991
2,10,0.0,0.0622694462151517,0.1204518101810389,0.0622694462151517,0.0632682002935168,0.0622694462151517,169.0,169.0,10.4,158.6,0.06557377049180328
2,10,0.05,0.0727710918328521,0.1201022101528281,0.0727710918328521,0.0645785836226988,0.6877039627039627,169.0,11.0,7.6,3.4000000000000004,2.2352941176470584
2,10,0.1,0.0698452125782643,0.1228656180891679,0.0698452125782643,0.0642222866390946,0.6877039627039626,169.0,11.0,7.6,3.4000000000000004,2.2352941176470584
2,10,0.15,0.0615722884456299,0.1217203199760102,0.0615722884456299,0.0573141925913492,0.6622494172494172,169.0,10.2,6.8,3.3999999999999995,2.0000000000000004
2,10,0.2,0.0700158838094809,0.1220925883788604,0.0700158838094809,0.0644281379071194,0.6872494172494172,169.0,11.0,7.6,3.4000000000000004,2.2352941176470584
2,10,0.25,0.0696539334048626,0.1242941425843608,0.0696539334048626,0.0641946798659698,0.6872494172494172,169.0,11.0,7.6,3.4000000000000004,2.2352941176470584
2,10,0.3,0.0632829794008233,0.1215862518027624,0.0632829794008233,0.0629310013481296,0.7707070707070707,169.0,9.8,7.6,2.200000000000001,3.454545454545453
2,10,0.35,0.0676587206322254,0.1236917815074325,0.0676587206322254,0.0583654419902688,0.7564285714285715,169.0,9.0,6.8,2.2,3.0909090909090904
2,10,0.4,0.0703963873185959,0.1249402929525862,0.0703963873185959,0.0614438483819247,0.8383838383838385,169.0,8.6,7.2,1.3999999999999995,5.142857142857145
2,10,0.45,0.0702776299747445,0.1371333718080206,0.0702776299747445,0.0668679324491255,0.8683982683982684,169.0,8.8,7.6,1.200000000000001,6.333333333333328
2,10,0.5,0.0614582689317192,0.1217113845761464,0.0614582689317192,0.0580109939730574,0.8284126984126985,169.0,8.2,6.8,1.3999999999999995,4.8571428571428585
2,10,0.55,0.0604595980623459,0.1240476187191513,0.0604595980623459,0.06008835271178,0.96,169.0,7.6,7.2,0.39999999999999947,18.000000000000025
2,10,0.6000000000000001,0.0557921086889742,0.1245335774619822,0.0557921086889742,0.0551361870409665,0.9092063492063492,169.0,7.2,6.4,0.7999999999999998,8.000000000000002
2,10,0.65,0.0773805977240784,0.1227432663780335,0.0773805977240784,0.061859550658324,0.8547474747474748,169.0,8.4,7.2,1.2000000000000002,5.999999999999999
2,10,0.7000000000000001,0.0677191547280685,0.1240529692019094,0.0677191547280685,0.06493996935343,0.9105555555555556,169.0,8.4,7.6,0.8000000000000007,9.499999999999991
2,10,0.75,0.0668850111847784,0.1225126692857105,0.0668850111847784,0.0635650038512095,0.9150649350649352,169.0,8.4,7.6,0.8000000000000007,9.499999999999991
2,10,0.8,0.0691726207035625,0.1324119675332087,0.0691726207035625,0.0651454224426131,0.8791919191919192,169.0,8.8,7.6,1.200000000000001,6.333333333333328
2,10,0.8500000000000001,0.0703913203046151,0.1239566673986447,0.0703913203046151,0.0609835048704163,0.8525252525252526,169.0,8.4,7.2,1.2000000000000002,5.999999999999999
2,10,0.9,0.0572528432599522,0.122934907356798,0.0572528432599522,0.0611156847434431,0.9155555555555556,169.0,8.4,7.6,0.8000000000000007,9.499999999999991
2,10,0.95,0.0639828845964222,0.11938335701142,0.0639828845964222,0.0636640146508958,0.9022222222222224,169.0,8.4,7.6,0.8000000000000007,9.499999999999991
2,11,0.0,0.0706389767959955,0.1317964175273968,0.0706389767959955,0.06550621222953,0.0706389767959955,171.0,171.0,12.2,158.8,0.07682619647355163
2,11,0.05,0.0791710189515441,0.1338389339321885,0.0791710189515441,0.0673204891034011,0.6893939393939393,171.0,11.0,7.6,3.4000000000000004,2.2352941176470584
2,11,0.1,0.0729671486861125,0.1329838861136229,0.0729671486861125,0.0658946416641332,0.6899766899766899,171.0,11.0,7.6,3.4000000000000004,2.2352941176470584
2,11,0.15,0.0615075411104624,0.1457224719344686,0.0615075411104624,0.0658464214396935,0.7274025974025974,171.0,10.8,7.8,3.000000000000001,2.599999999999999
2,11,0.2,0.0660982083303253,0.1349390400781365,0.0660982083303253,0.0632633018520644,0.6809523809523809,171.0,11.0,7.6,3.4000000000000004,2.2352941176470584
2,11,0.25,0.0630424697885218,0.1302881434686836,0.0630424697885218,0.0633420007473975,0.6817965367965368,171.0,11.0,7.6,3.4000000000000004,2.2352941176470584
2,11,0.3,0.0630133866447022,0.1351563994326124,0.0630133866447022,0.0645383488506059,0.7736363636363637,171.0,9.8,7.6,2.200000000000001,3.454545454545453
2,11,0.35,0.0701496866180206,0.131806184151506,0.0701496866180206,0.0655041503140977,0.780923520923521,171.0,9.8,7.6,2.200000000000001,3.454545454545453
2,11,0.4,0.0708474873497814,0.1430111823972193,0.0708474873497814,0.0654079518043994,0.8747474747474747,171.0,8.8,7.6,1.200000000000001,6.333333333333328
