task_number,n_components,confidence_threshold,total_accuracy,total_threshold_accuracy,total_grams,total_above_threshold,total_threshold_correct,total_threshold_incorrect,normalized_accuracy
2,29,-6.5,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,29,-6.25,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,29,-6.0,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,29,-5.75,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,29,-5.5,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,29,-5.25,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,29,-5.0,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,29,-4.75,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,29,-4.5,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,29,-4.25,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,29,-4.0,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,29,-3.75,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,29,-3.5,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,29,-3.25,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,29,-3.0,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,29,-2.75,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,29,-2.5,0.0,0.0,150.0,2.0,0.0,2.0,0.0
2,29,-2.25,0.0,0.0,150.0,2.0,0.0,2.0,0.0
3,3,-10.0,0.0591046224490687,0.0750569077060843,279.4,217.8,16.6,201.20000000000002,0.08250497017892644
3,3,-9.75,0.0664856803444525,0.0891457327920279,279.4,203.8,19.2,184.60000000000002,0.10400866738894907
3,3,-9.5,0.0664856803444525,0.0891457327920279,279.4,203.8,19.2,184.60000000000002,0.10400866738894907
3,3,-9.25,0.0664856803444525,0.0891457327920279,279.4,203.8,19.2,184.60000000000002,0.10400866738894907
3,3,-9.0,0.0664856803444525,0.0891457327920279,279.4,203.8,19.2,184.60000000000002,0.10400866738894907
3,3,-8.75,0.0664856803444525,0.0891457327920279,279.4,203.8,19.2,184.60000000000002,0.10400866738894907
3,3,-8.5,0.0664856803444525,0.0891457327920279,279.4,203.8,19.2,184.60000000000002,0.10400866738894907
3,3,-8.25,0.0664856803444525,0.0891457327920279,279.4,203.8,19.2,184.60000000000002,0.10400866738894907
3,3,-8.0,0.0664856803444525,0.0892083847229604,279.4,203.6,19.2,184.4,0.10412147505422993
3,3,-7.75,0.0664856803444525,0.0902685656563251,279.4,201.4,19.2,182.20000000000002,0.1053787047200878
3,3,-7.5,0.0664856803444525,0.0994608417522272,279.4,175.8,18.6,157.20000000000002,0.1183206106870229
3,3,-7.25,0.0664856803444525,0.1020954620517327,279.4,171.2,18.6,152.6,0.12188728702490172
3,3,-7.0,0.0664856803444525,0.1020954620517327,279.4,171.2,18.6,152.6,0.12188728702490172
3,3,-6.75,0.0664856803444525,0.1031257650820357,279.4,164.2,18.0,146.2,0.12311901504787963
3,3,-6.5,0.0664856803444525,0.1054028840267545,279.4,157.4,17.6,139.8,0.12589413447782546
3,3,-6.25,0.0664856803444525,0.1085827936819194,279.4,150.6,17.4,133.2,0.13063063063063063
3,3,-6.0,0.0664856803444525,0.1098743277535658,279.4,143.4,17.0,126.4,0.13449367088607594
3,3,-5.75,0.0664856803444525,0.1183147641246936,279.4,133.6,17.0,116.6,0.14579759862778732
3,3,-5.5,0.0664856803444525,0.1237561544502209,279.4,123.0,16.6,106.4,0.15601503759398497
3,3,-5.25,0.0664856803444525,0.1356261696256804,279.4,112.4,16.6,95.80000000000001,0.1732776617954071
3,3,-5.0,0.0664856803444525,0.140142896660886,279.4,106.6,16.2,90.39999999999999,0.17920353982300885
3,3,-4.75,0.0664856803444525,0.1340811869035986,279.4,95.2,13.8,81.4,0.16953316953316952
3,3,-4.5,0.0664856803444525,0.137076085702348,279.4,92.2,13.6,78.60000000000001,0.17302798982188292
3,3,-4.25,0.0664856803444525,0.1426477629445058,279.4,84.8,13.0,71.8,0.18105849582172703
3,3,-4.0,0.0664856803444525,0.1426477629445058,279.4,84.8,13.0,71.8,0.18105849582172703
3,3,-3.75,0.0664856803444525,0.1426477629445058,279.4,84.8,13.0,71.8,0.18105849582172703
3,3,-3.5,0.0664856803444525,0.1096094343444573,279.4,70.0,8.2,61.8,0.13268608414239483
3,3,-3.25,0.0664856803444525,0.0653587354674311,279.4,41.4,5.0,36.4,0.13736263736263737
3,3,-3.0,0.0664856803444525,0.0,279.4,6.2,0.0,6.2,0.0
3,3,-2.75,0.0664856803444525,0.0,279.4,0.0,0.0,0.0,
3,3,-2.5,0.0664856803444525,0.0,279.4,0.0,0.0,0.0,
3,3,-2.25,0.0664856803444525,0.0,279.4,0.0,0.0,0.0,
3,4,-10.0,0.0743288175993545,0.0725748369887374,279.4,129.8,10.4,119.4,0.08710217755443886
3,4,-9.75,0.0838419215300126,0.0744917202717714,279.4,83.6,8.6,75.0,0.11466666666666667
3,4,-9.5,0.0838419215300126,0.0744917202717714,279.4,83.6,8.6,75.0,0.11466666666666667
3,4,-9.25,0.0838419215300126,0.0744917202717714,279.4,83.6,8.6,75.0,0.11466666666666667
3,4,-9.0,0.0838419215300126,0.0744917202717714,279.4,83.6,8.6,75.0,0.11466666666666667
3,4,-8.75,0.0838419215300126,0.0744917202717714,279.4,83.6,8.6,75.0,0.11466666666666667
3,4,-8.5,0.0838419215300126,0.0744917202717714,279.4,83.6,8.6,75.0,0.11466666666666667
3,4,-8.25,0.0838419215300126,0.0744917202717714,279.4,83.6,8.6,75.0,0.11466666666666667
3,4,-8.0,0.0838419215300126,0.0744917202717714,279.4,83.6,8.6,75.0,0.11466666666666667
3,4,-7.75,0.0838419215300126,0.0784337492572786,279.4,80.2,8.6,71.60000000000001,0.1201117318435754
3,4,-7.5,0.0838419215300126,0.0784337492572786,279.4,80.2,8.6,71.60000000000001,0.1201117318435754
3,4,-7.25,0.0838419215300126,0.0784337492572786,279.4,80.2,8.6,71.60000000000001,0.1201117318435754
3,4,-7.0,0.0838419215300126,0.0783938768489852,279.4,77.6,8.2,69.39999999999999,0.11815561959654179
3,4,-6.75,0.0838419215300126,0.0783938768489852,279.4,77.6,8.2,69.39999999999999,0.11815561959654179
3,4,-6.5,0.0838419215300126,0.0777081837429807,279.4,75.6,7.8,67.8,0.11504424778761062
3,4,-6.25,0.0838419215300126,0.0795032679738562,279.4,67.6,6.8,60.8,0.1118421052631579
3,4,-6.0,0.0838419215300126,0.0795032679738562,279.4,67.6,6.8,60.8,0.1118421052631579
3,4,-5.75,0.0838419215300126,0.0795032679738562,279.4,67.6,6.8,60.8,0.1118421052631579
3,4,-5.5,0.0838419215300126,0.0795032679738562,279.4,67.6,6.8,60.8,0.1118421052631579
3,4,-5.25,0.0838419215300126,0.0804539512774807,279.4,67.0,6.8,60.2,0.11295681063122923
3,4,-5.0,0.0838419215300126,0.0804539512774807,279.4,67.0,6.8,60.2,0.11295681063122923
3,4,-4.75,0.0838419215300126,0.086928716235143,279.4,59.6,6.8,52.800000000000004,0.12878787878787878
3,4,-4.5,0.0838419215300126,0.0858370542739159,279.4,58.0,6.6,51.4,0.12840466926070038
3,4,-4.25,0.0838419215300126,0.0860669192306826,279.4,55.4,6.4,49.0,0.1306122448979592
3,4,-4.0,0.0838419215300126,0.0759834896422263,279.4,46.8,4.6,42.199999999999996,0.10900473933649289
3,4,-3.75,0.0838419215300126,0.0966849966849966,279.4,30.2,4.0,26.2,0.15267175572519084
3,4,-3.5,0.0838419215300126,0.1025108225108225,279.4,25.6,3.6,22.0,0.16363636363636364
3,4,-3.25,0.0838419215300126,0.0709830709830709,279.4,18.4,2.2,16.2,0.1358024691358025
3,4,-3.0,0.0838419215300126,0.0825825825825825,279.4,11.4,2.0,9.4,0.2127659574468085
3,4,-2.75,0.0838419215300126,0.027027027027027,279.4,7.8,1.0,6.8,0.14705882352941177
3,4,-2.5,0.0838419215300126,0.027027027027027,279.4,7.8,1.0,6.8,0.14705882352941177
3,4,-2.25,0.0838419215300126,0.0,279.4,0.4,0.0,0.4,0.0
3,5,-10.0,0.0503062114415348,0.0592976006589358,279.4,219.8,15.0,204.8,0.0732421875
3,5,-9.75,0.0422850454988509,0.0505987009790267,279.4,218.8,12.6,206.20000000000002,0.06110572259941804
3,5,-9.5,0.0422850454988509,0.0505987009790267,279.4,218.8,12.6,206.20000000000002,0.06110572259941804
3,5,-9.25,0.0422850454988509,0.0505987009790267,279.4,218.8,12.6,206.20000000000002,0.06110572259941804
3,5,-9.0,0.0422850454988509,0.0505987009790267,279.4,218.8,12.6,206.20000000000002,0.06110572259941804
3,5,-8.75,0.0422850454988509,0.0505987009790267,279.4,218.8,12.6,206.20000000000002,0.06110572259941804
3,5,-8.5,0.0422850454988509,0.0505987009790267,279.4,218.8,12.6,206.20000000000002,0.06110572259941804
3,5,-8.25,0.0422850454988509,0.0505987009790267,279.4,218.8,12.6,206.20000000000002,0.06110572259941804
3,5,-8.0,0.0422850454988509,0.0505987009790267,279.4,218.8,12.6,206.20000000000002,0.06110572259941804
3,5,-7.75,0.0422850454988509,0.051078950156029,279.4,210.4,12.2,198.20000000000002,0.06155398587285569
3,5,-7.5,0.0422850454988509,0.0555824231392194,279.4,196.0,12.2,183.8,0.06637649619151251
3,5,-7.25,0.0422850454988509,0.0566773957649038,279.4,188.0,12.0,176.0,0.06818181818181818
3,5,-7.0,0.0422850454988509,0.0566773957649038,279.4,188.0,12.0,176.0,0.06818181818181818
3,5,-6.75,0.0422850454988509,0.0586946124770176,279.4,180.8,12.0,168.8,0.07109004739336493
3,5,-6.5,0.0422850454988509,0.0653677188179352,279.4,153.8,11.6,142.20000000000002,0.08157524613220815
3,5,-6.25,0.0422850454988509,0.0649827069930975,279.4,139.4,11.0,128.4,0.08566978193146417
3,5,-6.0,0.0422850454988509,0.0602005255322394,279.4,136.8,10.2,126.60000000000001,0.0805687203791469
3,5,-5.75,0.0422850454988509,0.0593054641418011,279.4,125.4,9.6,115.80000000000001,0.08290155440414507
3,5,-5.5,0.0422850454988509,0.0642760950152051,279.4,110.6,9.2,101.39999999999999,0.09072978303747535
3,5,-5.25,0.0422850454988509,0.0719764694708599,279.4,101.0,9.2,91.8,0.10021786492374728
3,5,-5.0,0.0422850454988509,0.0808728063540657,279.4,91.8,9.0,82.8,0.10869565217391304
3,5,-4.75,0.0422850454988509,0.0913564153096369,279.4,76.6,8.8,67.8,0.1297935103244838
3,5,-4.5,0.0422850454988509,0.0895404595404595,279.4,68.2,8.0,60.2,0.13289036544850497
3,5,-4.25,0.0422850454988509,0.0938917445898668,279.4,66.0,8.0,58.0,0.13793103448275862
3,5,-4.0,0.0422850454988509,0.0753728515437213,279.4,63.0,7.4,55.6,0.13309352517985612
3,5,-3.75,0.0422850454988509,0.0531204644412191,279.4,45.8,5.6,40.199999999999996,0.13930348258706468
3,5,-3.5,0.0422850454988509,0.019753086419753,279.4,17.0,1.6,15.4,0.1038961038961039
3,5,-3.25,0.0422850454988509,0.0153846153846153,279.4,2.6,0.2,2.4,0.08333333333333334
3,5,-3.0,0.0422850454988509,0.0,279.4,0.0,0.0,0.0,
3,5,-2.75,0.0422850454988509,0.0,279.4,0.0,0.0,0.0,
3,5,-2.5,0.0422850454988509,0.0,279.4,0.0,0.0,0.0,
3,5,-2.25,0.0422850454988509,0.0,279.4,0.0,0.0,0.0,
3,6,-10.0,0.0907760477067962,0.1211542366584109,279.4,169.6,21.0,148.6,0.14131897711978467
3,6,-9.75,0.0804139504425936,0.1006672990299452,279.4,167.2,17.8,149.39999999999998,0.11914323962516736
3,6,-9.5,0.0804139504425936,0.1006672990299452,279.4,167.2,17.8,149.39999999999998,0.11914323962516736
3,6,-9.25,0.0804139504425936,0.1006672990299452,279.4,167.2,17.8,149.39999999999998,0.11914323962516736
3,6,-9.0,0.0804139504425936,0.1006672990299452,279.4,167.2,17.8,149.39999999999998,0.11914323962516736
3,6,-8.75,0.0804139504425936,0.1006672990299452,279.4,167.2,17.8,149.39999999999998,0.11914323962516736
3,6,-8.5,0.0804139504425936,0.1006672990299452,279.4,167.2,17.8,149.39999999999998,0.11914323962516736
3,6,-8.25,0.0804139504425936,0.1030482514108976,279.4,166.8,17.8,149.0,0.11946308724832215
3,6,-8.0,0.0804139504425936,0.1031322824089991,279.4,166.6,17.8,148.79999999999998,0.11962365591397851
3,6,-7.75,0.0804139504425936,0.1031322824089991,279.4,166.6,17.8,148.79999999999998,0.11962365591397851
3,6,-7.5,0.0804139504425936,0.1032348307348977,279.4,166.4,17.8,148.6,0.11978465679676986
3,6,-7.25,0.0804139504425936,0.1077952141030989,279.4,157.4,17.8,139.6,0.12750716332378226
3,6,-7.0,0.0804139504425936,0.1099744659399361,279.4,146.4,17.0,129.4,0.13137557959814528
3,6,-6.75,0.0804139504425936,0.1103165129369945,279.4,142.4,16.6,125.80000000000001,0.13195548489666137
3,6,-6.5,0.0804139504425936,0.1103165129369945,279.4,142.4,16.6,125.80000000000001,0.13195548489666137
3,6,-6.25,0.0804139504425936,0.1104736676102782,279.4,142.2,16.6,125.6,0.13216560509554143
3,6,-6.0,0.0804139504425936,0.1147030252950272,279.4,136.4,16.4,120.0,0.13666666666666666
3,6,-5.75,0.0804139504425936,0.1039694172607077,279.4,118.0,15.2,102.8,0.14785992217898833
3,6,-5.5,0.0804139504425936,0.110879378317383,279.4,109.8,15.0,94.8,0.15822784810126583
3,6,-5.25,0.0804139504425936,0.114726376693992,279.4,106.0,15.0,91.0,0.16483516483516483
3,6,-5.0,0.0804139504425936,0.1028514299353243,279.4,98.4,12.8,85.60000000000001,0.14953271028037382
3,6,-4.75,0.0804139504425936,0.1059788792102054,279.4,92.8,12.4,80.39999999999999,0.15422885572139305
3,6,-4.5,0.0804139504425936,0.1059788792102054,279.4,92.8,12.4,80.39999999999999,0.15422885572139305
3,6,-4.25,0.0804139504425936,0.1195300020004586,279.4,78.6,11.6,67.0,0.17313432835820894
3,6,-4.0,0.0804139504425936,0.1196595212846538,279.4,75.4,11.2,64.2,0.17445482866043613
3,6,-3.75,0.0804139504425936,0.1196595212846538,279.4,75.4,11.2,64.2,0.17445482866043613
3,6,-3.5,0.0804139504425936,0.1225580720092915,279.4,74.6,11.2,63.39999999999999,0.17665615141955837
3,6,-3.25,0.0804139504425936,0.1099424826110219,279.4,63.8,8.4,55.4,0.1516245487364621
3,6,-3.0,0.0804139504425936,0.0333333333333333,279.4,8.4,1.4,7.0,0.19999999999999998
3,6,-2.75,0.0804139504425936,0.0333333333333333,279.4,8.4,1.4,7.0,0.19999999999999998
3,6,-2.5,0.0804139504425936,0.0333333333333333,279.4,3.6,0.6,3.0,0.19999999999999998
3,6,-2.25,0.0804139504425936,0.0333333333333333,279.4,3.6,0.6,3.0,0.19999999999999998
3,7,-10.0,0.0012309368191721,0.2,279.4,1.8,0.4,1.4,0.28571428571428575
3,7,-9.75,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-9.5,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-9.25,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-9.0,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-8.75,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-8.5,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-8.25,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-8.0,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-7.75,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-7.5,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-7.25,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-7.0,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-6.75,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-6.5,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-6.25,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-6.0,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-5.75,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-5.5,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-5.25,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-5.0,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-4.75,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-4.5,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-4.25,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-4.0,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-3.75,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-3.5,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-3.25,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-3.0,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-2.75,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-2.5,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,7,-2.25,0.0,0.0,279.4,1.8,0.0,1.8,0.0
3,8,-10.0,0.0529876368508347,0.0764827249159677,279.4,134.0,10.8,123.2,0.08766233766233766
3,8,-9.75,0.0328273779397374,0.0437204644295519,279.4,154.6,8.8,145.79999999999998,0.060356652949245554
3,8,-9.5,0.0328273779397374,0.0437204644295519,279.4,154.6,8.8,145.79999999999998,0.060356652949245554
3,8,-9.25,0.0328273779397374,0.0437204644295519,279.4,154.6,8.8,145.79999999999998,0.060356652949245554
3,8,-9.0,0.0328273779397374,0.0437204644295519,279.4,154.6,8.8,145.79999999999998,0.060356652949245554
3,8,-8.75,0.0328273779397374,0.0437204644295519,279.4,154.6,8.8,145.79999999999998,0.060356652949245554
3,8,-8.5,0.0328273779397374,0.0437204644295519,279.4,154.6,8.8,145.79999999999998,0.060356652949245554
3,8,-8.25,0.0328273779397374,0.0437204644295519,279.4,154.6,8.8,145.79999999999998,0.060356652949245554
3,8,-8.0,0.0328273779397374,0.0437204644295519,279.4,154.6,8.8,145.79999999999998,0.060356652949245554
3,8,-7.75,0.0328273779397374,0.0437204644295519,279.4,154.6,8.8,145.79999999999998,0.060356652949245554
3,8,-7.5,0.0328273779397374,0.0437204644295519,279.4,153.6,8.8,144.79999999999998,0.06077348066298344
3,8,-7.25,0.0328273779397374,0.0451433893307377,279.4,150.0,8.8,141.2,0.062322946175637405
3,8,-7.0,0.0328273779397374,0.0451433893307377,279.4,150.0,8.8,141.2,0.062322946175637405
3,8,-6.75,0.0328273779397374,0.0459763831285556,279.4,145.4,8.8,136.6,0.06442166910688141
3,8,-6.5,0.0328273779397374,0.0459763831285556,279.4,145.4,8.8,136.6,0.06442166910688141
3,8,-6.25,0.0328273779397374,0.0497601580907289,279.4,126.4,8.8,117.60000000000001,0.07482993197278912
3,8,-6.0,0.0328273779397374,0.0487895019334798,279.4,110.6,7.6,103.0,0.07378640776699029
3,8,-5.75,0.0328273779397374,0.0487895019334798,279.4,108.0,7.6,100.4,0.07569721115537847
3,8,-5.5,0.0328273779397374,0.0567586928421043,279.4,95.8,7.6,88.2,0.08616780045351473
3,8,-5.25,0.0328273779397374,0.0609995737425404,279.4,90.0,7.6,82.4,0.09223300970873785
3,8,-5.0,0.0328273779397374,0.0656454849498327,279.4,71.2,5.8,65.4,0.08868501529051986
3,8,-4.75,0.0328273779397374,0.0672490987273596,279.4,62.0,4.8,57.2,0.0839160839160839
3,8,-4.5,0.0328273779397374,0.0701839826839826,279.4,46.0,4.0,42.0,0.09523809523809523
3,8,-4.25,0.0328273779397374,0.0687461430575035,279.4,39.8,3.8,36.0,0.10555555555555556
3,8,-4.0,0.0328273779397374,0.0653083270817704,279.4,38.6,3.6,35.0,0.10285714285714286
3,8,-3.75,0.0328273779397374,0.0627986857825567,279.4,29.8,2.8,27.0,0.1037037037037037
3,8,-3.5,0.0328273779397374,0.0508684863523573,279.4,22.0,2.4,19.6,0.12244897959183672
3,8,-3.25,0.0328273779397374,0.0,279.4,3.8,0.0,3.8,0.0
3,8,-3.0,0.0328273779397374,0.0,279.4,1.4,0.0,1.4,0.0
3,8,-2.75,0.0328273779397374,0.0,279.4,0.0,0.0,0.0,
3,8,-2.5,0.0328273779397374,0.0,279.4,0.0,0.0,0.0,
3,8,-2.25,0.0328273779397374,0.0,279.4,0.0,0.0,0.0,
3,9,-10.0,0.0188056163337062,0.0264357214174167,279.4,93.8,2.6,91.2,0.02850877192982456
3,9,-9.75,0.0423824704150152,0.0635456083303745,279.4,111.0,8.4,102.6,0.08187134502923978
3,9,-9.5,0.0423824704150152,0.0635456083303745,279.4,111.0,8.4,102.6,0.08187134502923978
3,9,-9.25,0.0423824704150152,0.0635456083303745,279.4,111.0,8.4,102.6,0.08187134502923978
3,9,-9.0,0.0423824704150152,0.0635456083303745,279.4,111.0,8.4,102.6,0.08187134502923978
3,9,-8.75,0.0423824704150152,0.0640719241198482,279.4,110.4,8.4,102.0,0.08235294117647059
3,9,-8.5,0.0423824704150152,0.0640719241198482,279.4,110.4,8.4,102.0,0.08235294117647059
3,9,-8.25,0.0423824704150152,0.0640719241198482,279.4,110.4,8.4,102.0,0.08235294117647059
3,9,-8.0,0.0423824704150152,0.0713216936312123,279.4,101.0,8.4,92.6,0.09071274298056156
3,9,-7.75,0.0423824704150152,0.0713216936312123,279.4,101.0,8.4,92.6,0.09071274298056156
3,9,-7.5,0.0423824704150152,0.0713216936312123,279.4,101.0,8.4,92.6,0.09071274298056156
3,9,-7.25,0.0423824704150152,0.0713216936312123,279.4,101.0,8.4,92.6,0.09071274298056156
3,9,-7.0,0.0423824704150152,0.0699614838639229,279.4,100.0,8.2,91.8,0.08932461873638343
3,9,-6.75,0.0423824704150152,0.0699614838639229,279.4,100.0,8.2,91.8,0.08932461873638343
3,9,-6.5,0.0423824704150152,0.0699614838639229,279.4,100.0,8.2,91.8,0.08932461873638343
3,9,-6.25,0.0423824704150152,0.0723424362448752,279.4,97.2,8.2,89.0,0.09213483146067415
3,9,-6.0,0.0423824704150152,0.0723424362448752,279.4,97.2,8.2,89.0,0.09213483146067415
3,9,-5.75,0.0423824704150152,0.0723424362448752,279.4,97.2,8.2,89.0,0.09213483146067415
3,9,-5.5,0.0423824704150152,0.0682714050082471,279.4,81.6,6.0,75.6,0.07936507936507937
3,9,-5.25,0.0423824704150152,0.0652435817676579,279.4,80.6,5.8,74.8,0.07754010695187166
3,9,-5.0,0.0423824704150152,0.0675729829704013,279.4,65.2,4.4,60.800000000000004,0.07236842105263158
3,9,-4.75,0.0423824704150152,0.0675729829704013,279.4,65.2,4.4,60.800000000000004,0.07236842105263158
3,9,-4.5,0.0423824704150152,0.085724243474603,279.4,58.0,4.4,53.6,0.08208955223880597
3,9,-4.25,0.0423824704150152,0.1049755803729987,279.4,53.4,3.8,49.6,0.07661290322580644
3,9,-4.0,0.0423824704150152,0.100724710165401,279.4,47.0,3.4,43.6,0.07798165137614678
3,9,-3.75,0.0423824704150152,0.0878757176629517,279.4,39.2,3.0,36.2,0.08287292817679558
3,9,-3.5,0.0423824704150152,0.069171298958533,279.4,21.2,1.4,19.8,0.0707070707070707
3,9,-3.25,0.0423824704150152,0.0598290598290598,279.4,11.4,0.6,10.8,0.05555555555555555
3,9,-3.0,0.0423824704150152,0.0571428571428571,279.4,6.8,0.4,6.3999999999999995,0.06250000000000001
3,9,-2.75,0.0423824704150152,0.0,279.4,5.4,0.0,5.4,0.0
3,9,-2.5,0.0423824704150152,0.0,279.4,5.4,0.0,5.4,0.0
3,9,-2.25,0.0423824704150152,0.0,279.4,3.8,0.0,3.8,0.0
3,10,-10.0,0.024701814244501,0.0389667431303316,279.4,136.4,5.8,130.6,0.0444104134762634
3,10,-9.75,0.036630638739883,0.0522995451967393,279.4,120.8,6.6,114.2,0.05779334500875656
3,10,-9.5,0.036630638739883,0.0522995451967393,279.4,120.8,6.6,114.2,0.05779334500875656
3,10,-9.25,0.036630638739883,0.0522995451967393,279.4,120.8,6.6,114.2,0.05779334500875656
3,10,-9.0,0.036630638739883,0.0522995451967393,279.4,120.8,6.6,114.2,0.05779334500875656
3,10,-8.75,0.036630638739883,0.0522995451967393,279.4,120.8,6.6,114.2,0.05779334500875656
3,10,-8.5,0.036630638739883,0.0522995451967393,279.4,120.8,6.6,114.2,0.05779334500875656
3,10,-8.25,0.036630638739883,0.0522995451967393,279.4,120.8,6.6,114.2,0.05779334500875656
3,10,-8.0,0.036630638739883,0.0564705774773361,279.4,116.4,6.6,109.80000000000001,0.06010928961748633
3,10,-7.75,0.036630638739883,0.0564705774773361,279.4,116.4,6.6,109.80000000000001,0.06010928961748633
3,10,-7.5,0.036630638739883,0.0564705774773361,279.4,116.4,6.6,109.80000000000001,0.06010928961748633
3,10,-7.25,0.036630638739883,0.0564705774773361,279.4,116.4,6.6,109.80000000000001,0.06010928961748633
3,10,-7.0,0.036630638739883,0.0564705774773361,279.4,116.4,6.6,109.80000000000001,0.06010928961748633
3,10,-6.75,0.036630638739883,0.0564705774773361,279.4,116.4,6.6,109.80000000000001,0.06010928961748633
3,10,-6.5,0.036630638739883,0.0564705774773361,279.4,116.4,6.6,109.80000000000001,0.06010928961748633
3,10,-6.25,0.036630638739883,0.0596663337200583,279.4,113.8,6.6,107.2,0.061567164179104475
3,10,-6.0,0.036630638739883,0.0596663337200583,279.4,113.8,6.6,107.2,0.061567164179104475
3,10,-5.75,0.036630638739883,0.0615949740286407,279.4,111.8,6.6,105.2,0.06273764258555133
3,10,-5.5,0.036630638739883,0.0615949740286407,279.4,111.8,6.6,105.2,0.06273764258555133
3,10,-5.25,0.036630638739883,0.066916307255543,279.4,79.0,6.2,72.8,0.08516483516483517
3,10,-5.0,0.036630638739883,0.0632603331557837,279.4,63.2,5.6,57.6,0.09722222222222221
3,10,-4.75,0.036630638739883,0.0811668145519077,279.4,46.0,5.4,40.6,0.1330049261083744
3,10,-4.5,0.036630638739883,0.0811668145519077,279.4,46.0,5.4,40.6,0.1330049261083744
3,10,-4.25,0.036630638739883,0.0842517694641051,279.4,43.6,5.2,38.4,0.13541666666666669
3,10,-4.0,0.036630638739883,0.0924418093983311,279.4,35.0,4.2,30.8,0.13636363636363635
3,10,-3.75,0.036630638739883,0.1407246376811594,279.4,26.6,4.2,22.400000000000002,0.1875
3,10,-3.5,0.036630638739883,0.087391304347826,279.4,21.8,1.8,20.0,0.09
3,10,-3.25,0.036630638739883,0.1208508158508158,279.4,12.0,1.4,10.6,0.1320754716981132
3,10,-3.0,0.036630638739883,0.1229020979020979,279.4,11.4,1.4,10.0,0.13999999999999999
3,10,-2.75,0.036630638739883,0.0553846153846153,279.4,9.0,0.6,8.4,0.07142857142857142
3,10,-2.5,0.036630638739883,0.0666666666666666,279.4,3.6,0.2,3.4,0.05882352941176471
3,10,-2.25,0.036630638739883,0.0,279.4,0.8,0.0,0.8,0.0
3,11,-10.0,0.0058601543771151,0.3142857142857143,279.4,9.8,1.2,8.600000000000001,0.1395348837209302
3,11,-9.75,0.001963906367129,0.3,279.4,1.8,0.6,1.2000000000000002,0.4999999999999999
3,11,-9.5,0.001963906367129,0.3,279.4,1.8,0.6,1.2000000000000002,0.4999999999999999
3,11,-9.25,0.001963906367129,0.3,279.4,1.8,0.6,1.2000000000000002,0.4999999999999999
3,11,-9.0,0.001963906367129,0.3,279.4,1.8,0.6,1.2000000000000002,0.4999999999999999
3,11,-8.75,0.001963906367129,0.3,279.4,1.8,0.6,1.2000000000000002,0.4999999999999999
3,11,-8.5,0.001963906367129,0.3,279.4,1.8,0.6,1.2000000000000002,0.4999999999999999
